Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Transcription of E2F Targets Under Negative Control by DREAM Complex	14/19	7.633358897278348E-7	1.905547032040095E-6	0	0	11.092922771293766	156.2501144649968	TOP2A;PCNA;HDAC1;MAX;CDC6;CDC25A;RBL2;RBL1;TFDP1;RBBP4;MYC;E2F1;E2F4;E2F5
Beta-catenin Phosphorylation Cascade	13/17	9.58446775779675E-7	2.3838888821640278E-6	0	0	12.873324230387288	178.397906750497	AMER1;GSK3B;CSNK1A1;AXIN1;PPP2R5A;PPP2R5D;PPP2R5C;PPP2CA;PPP2CB;APC;PPP2R1B;PPP2R1A;CTNNB1
Germ Layer Formation at Gastrulation	13/17	9.58446775779675E-7	2.3838888821640278E-6	0	0	12.873324230387288	178.397906750497	EOMES;SMAD2;SMAD4;SMAD3;FOXH1;LEF1;TCF7;TBXT;BMP4;SOX2;CTNNB1;NANOG;TRIM33
RIP-mediated NFkB Activation via ZBP1	13/17	9.58446775779675E-7	2.3838888821640278E-6	0	0	12.873324230387288	178.397906750497	CHUK;RIPK3;DHX9;NFKB1;RELA;NFKB2;IKBKB;NFKBIA;RIPK1;IKBKG;MYD88;TLR3;NFKBIB
SARS-CoV-1 Activates Modulates Innate Immune Responses	27/54	9.81118567238414E-7	2.437317605748827E-6	0	0	3.9691081215744894	54.91091415175822	RELA;IFIH1;TBK1;UBB;PCBP2;UBC;CASP1;TRIM25;NLRP3;KPNA2;RPS27A;IKBKE;RIPK3;NFKB1;RUNX1;FKBP1A;NFKBIA;ITCH;IRF3;TRAF3;TRAF6;TLR7;PPIG;PPIB;PPIA;UBA52;KPNB1
Activated NTRK2 Signals Through FRS2 and FRS3	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	NTF4;NTRK2;NRAS;BDNF;FRS2;GRB2;KRAS;PTPN11;SOS1;HRAS
CASP8 Activity Is Inhibited	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	CASP8;TNFSF10;FAS;TNFRSF10B;FASLG;RIPK1;TNFRSF10A;TRAF2;CFLAR;FADD
CLEC7A (Dectin-1) Induces NFAT Activation	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	PPP3CA;PPP3CB;PPP3R1;ITPR1;NFATC3;ITPR2;NFATC2;ITPR3;NFATC1;CALM1
Constitutive Signaling by Overexpressed ERBB2	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	HSP90AA1;NRAS;SHC1;ERBB2;ERBIN;GRB2;KRAS;PTPN12;SOS1;HRAS
Dimerization of Procaspase-8	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	CASP8;TNFSF10;FAS;TNFRSF10B;FASLG;RIPK1;TNFRSF10A;TRAF2;CFLAR;FADD
Formation of the Anterior Neural Plate	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	SOX2;ZEB2;SOX1;GBX2;ZIC2;NANOG;OTX2;PAX6;POU3F1;ZNF521
MET Activates RAP1 and RAC1	10/11	1.0095570113369119E-6	2.4778935278257296E-6	0	0	39.58819151575292	546.5545295472666	RAP1B;RAP1A;HGF;GAB1;RAPGEF1;GRB2;RAC1;CRK;MET;CRKL
