Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	1/22	0.9996620895286525	0.9999966048853383	0	0	0.10851640836869789	3.6675027487744974E-5	TMIGD3
Eye Morphogenesis (GO:0048592)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	C12ORF57
Xenobiotic Catabolic Process (GO:0042178)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	CYP2D7
Regulation of Neurotransmitter Receptor Activity (GO:0099601)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	SLURP2
Postreplication Repair (GO:0006301)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	UBE2NL
poly(A)+ mRNA Export From Nucleus (GO:0016973)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	ZC3H11B
Positive Regulation of DNA Replication (GO:0045740)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	CDPF1
Positive Regulation of Dendritic Spine Development (GO:0060999)	1/23	0.9997643545293659	0.9999966048853383	0	0	0.10357638422631037	2.4410181994973584E-5	ARMCX5-GPRASP2
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	2/31	0.9998119072486519	0.9999966048853383	0	0	0.15709692757035795	2.9551572640481127E-5	HLA-DRB4;HLA-DRB3
Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	SHLD3
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	MBD3L2B
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	KDM5D
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	SCART1
Negative Regulation of Response to Wounding (GO:1903035)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	FIGNL2
Cellular Response to Acetylcholine (GO:1905145)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	SLURP2
Myotube Differentiation (GO:0014902)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	MYMX
Ear Morphogenesis (GO:0042471)	1/24	0.9998354155570182	0.9999966048853383	0	0	0.0990659274006522	1.6306052377801043E-5	DCANP1
Negative Regulation of Interleukin-1 Beta Production (GO:0032691)	1/25	0.9998847892486227	0.9999966048853383	0	0	0.09493134197713222	1.093774132324062E-5	NLRP2B
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	1/25	0.9998847892486227	0.9999966048853383	0	0	0.09493134197713222	1.093774132324062E-5	SERPINA2
